date,national_energy_equivalent_gwh,ni_energy_equivalent_gwh,si_energy_equivalent_gwh,HWE_storage_mm3,HWE_energy_equivalent_gwh,MAN_storage_mm3,MAN_energy_equivalent_gwh,OHA_storage_mm3,OHA_energy_equivalent_gwh,PKI_storage_mm3,PKI_energy_equivalent_gwh,TAU_storage_mm3,TAU_energy_equivalent_gwh,TKA_storage_mm3,TKA_energy_equivalent_gwh,TPO_storage_mm3,TPO_energy_equivalent_gwh,WAN_storage_mm3,WAN_energy_equivalent_gwh,WKA_storage_mm3,WKA_energy_equivalent_gwh,WPU_storage_mm3,WPU_energy_equivalent_gwh
1980-04-24,4063.730505,580.638908,3483.091596,2244.962,573.551872,219.024,93.169962,57.564,41.954197,2298.231,1675.012805,301.35,128.190372,725.212,834.134491,652.268,447.668487,286.807,73.2746,135.417,132.970421,249.735,63.803297
1980-04-25,4079.123257,578.428771,3500.694486,2237.813,571.725416,220.476,93.787624,63.095,45.98534,2294.058,1671.97141,324.215,137.916846,722.622,831.155489,650.55,446.489379,317.104,81.014998,134.367,131.939391,262.785,67.137363
1980-04-26,4089.296987,579.210258,3510.086729,2228.95,569.461062,214.798,91.372277,70.38,51.294844,2301.418,1677.335577,316.749,134.740907,722.812,831.374026,652.59,447.889484,335.828,85.798681,133.737,131.320774,268.938,68.709356
1980-04-27,4133.981071,581.708553,3552.272518,2232.872,570.46307,205.899,87.586758,79.758,58.129784,2326.518,1695.629134,309.262,131.556034,728.606,838.03825,657.502,451.260718,387.936,99.111441,132.848,130.447835,280.871,71.758047
1980-04-28,4203.454684,596.734326,3606.720358,2240.793,572.486759,198.57,84.469097,90.642,66.062337,2360.58,1720.45444,300.91,128.003202,739.675,850.769747,678.498,465.670818,432.711,110.550737,133.475,131.063507,289.349,73.92404
1980-04-29,4279.478838,612.893274,3666.585564,2244.248,573.369456,201.285,85.624022,98.768,71.984785,2392.592,1743.78565,303.584,129.140687,753.565,866.745942,698.514,479.40832,463.209,118.342488,135.941,133.484954,303.708,77.592535
1980-04-30,4309.404646,621.115602,3688.289044,2249.664,574.753157,209.409,89.079866,98.233,71.594863,2398.062,1747.772333,297.811,126.684928,765.323,880.269923,709.972,487.272243,466.295,119.130912,136.306,133.843359,309.229,79.003062
1980-05-01,4312.196967,623.537669,3688.659298,2253.122,575.636621,213.539,90.836715,94.349,68.764099,2396.58,1746.692212,285.661,121.516476,772.983,889.080409,714.627,490.46709,460.506,117.651915,135.519,133.070578,307.185,78.480853
1980-05-02,4306.499647,626.879307,3679.62034,2254.888,576.087806,214.716,91.337395,89.143,64.969825,2392.15,1743.463508,271.175,115.35432,778.417,895.330563,719.194,493.601541,451.435,115.33442,135.73,133.277766,304.295,77.742504
1980-05-03,4294.053381,630.368827,3663.684555,2256.235,576.431943,218.869,93.104027,76.636,55.854386,2385.947,1738.942594,255.964,108.883758,783.139,900.761779,723.377,496.472443,441.593,112.819946,136.36,133.896384,300.943,76.886121
1980-05-04,4283.991227,630.06624,3653.924987,2256.18,576.417891,226.447,96.32761,70.295,51.232894,2383.019,1736.808589,240.313,102.226026,787.293,905.539685,723.238,496.377044,430.591,110.009111,136.149,133.689196,294.982,75.363181
1980-05-05,4276.489799,631.470036,3645.019763,2255.898,576.345845,229.165,97.483812,68.891,50.209621,2384.651,1737.998034,224.108,95.33263,788.515,906.945222,725.508,497.935004,419.783,107.24784,135.992,133.535033,287.52,73.45676
1980-05-06,4254.246856,627.21267,3627.034186,2255.511,576.246972,216.829,92.236238,62.137,45.287123,2385.287,1738.461568,209.918,89.296388,789.691,908.29785,720.727,494.653679,409.552,104.633983,134.998,132.558991,284.065,72.574062
1980-05-07,4231.360732,623.480345,3607.880386,2254.321,575.942946,203.442,86.541582,54.317,39.587696,2385.648,1738.724675,198.44,84.413796,790.284,908.979915,716.04,491.436869,399.133,101.972095,134.473,132.043476,280.713,71.71768
1980-05-08,4207.672953,619.704119,3587.968834,2250.59,574.989736,188.533,80.199487,46.98,34.240292,2386.102,1739.055562,191.517,81.468842,789.817,908.442774,711.362,488.226236,388.514,99.259111,133.897,131.477883,275.215,70.313029
1980-05-09,4183.908655,615.21061,3568.698045,2245.041,573.572055,176.312,75.000833,40.274,29.352779,2384.675,1738.015526,186.597,79.375938,789.014,907.519169,706.091,484.608612,378.866,96.794201,133.005,130.601999,270.34,69.067545
1980-05-10,4151.341616,611.494947,3539.846669,2239.443,572.141855,168.09,71.503301,31.388,22.876422,2374.821,1730.833665,181.773,77.323871,784.689,902.54458,701.052,481.150215,369.218,94.329292,132.743,130.344732,267.311,68.293684
1980-05-11,4117.843785,609.235845,3508.60794,2234.188,570.799287,162.942,69.313409,25.941,18.906501,2359.214,1719.458862,176.016,74.874918,779.111,896.128798,698.058,479.095355,360.148,92.012052,132.535,130.14049,262.694,67.114114
1980-05-12,4084.503798,606.465749,3478.038048,2227.938,569.202512,156.636,66.630918,23.368,17.031229,2342.106,1706.99009,171.117,72.790947,773.598,889.787778,694.773,476.840774,351.843,89.890257,132.01,129.624975,257.215,65.714317
1980-05-13,4054.78122,603.796816,3450.984404,2218.085,566.685228,148.991,63.378835,21.889,15.953294,2330.403,1698.460627,166.718,70.91967,767.908,883.243174,691.561,474.636295,343.356,87.721964,131.537,129.160521,252.938,64.621612
1980-05-14,4033.415882,601.439014,3431.976868,2206.508,563.72749,142.77,60.732502,22.184,16.168298,2320.769,1691.439108,168.228,71.562004,762.18,876.654863,688.2,472.329553,342.39,87.475167,131.485,129.109461,251.356,64.217436
1980-05-15,4014.259032,599.503465,3414.755567,2194.322,560.614162,136.015,57.859013,21.204,15.454048,2315.156,1687.348202,167.481,71.24424,756.727,870.382855,686.729,471.319968,343.161,87.672145,130.542,128.183498,251.213,64.180902
1980-05-16,3991.588029,596.306344,3395.281685,2181.7,557.389443,131.288,55.848208,20.599,15.013107,2309.578,1683.282805,164.731,70.074426,751.196,864.021132,683.045,468.791543,337.949,86.340562,129.861,127.514801,247.812,63.312001
1980-05-17,3966.722507,595.112114,3371.610394,2168.958,554.134066,124.56,52.986205,20.82,15.174178,2298.946,1675.533916,162.11,68.959487,745.677,857.673211,681.232,467.547234,331.776,84.76346,129.912,127.56488,244.187,62.385872
1980-05-18,3943.765459,597.108446,3346.657013,2156.321,550.905514,121.187,51.551374,21.479,15.654475,2281.307,1662.678137,162.921,69.304475,740.301,851.489768,684.517,469.801815,326.758,83.481441,129.649,127.306632,241.079,61.591827
1980-05-19,3932.518909,599.240481,3333.278428,2145.476,548.13479,122.334,52.039293,23.407,17.059654,2263.308,1649.55998,176.488,75.075701,735.063,845.465052,687.994,472.18817,328.301,83.875653,129.39,127.052311,242.944,62.068305
1980-05-20,3928.719402,596.622762,3332.09664,2135.202,545.509948,131.509,55.942219,23.154,16.87526,2248.728,1638.933682,207.028,88.06702,730.329,840.020034,684.632,469.880742,328.107,83.826089,129.074,126.74202,246.287,62.922388
1980-05-21,4011.830604,595.955188,3415.875416,2134.101,545.22866,174.024,74.027547,29.726,21.665111,2254.057,1642.817601,299.18,127.267283,730.169,839.836003,685.834,470.705706,366.32,93.588899,127.554,125.249482,279.643,71.444312
1980-05-22,4070.724024,601.860526,3468.863497,2140.422,546.843574,192.701,81.9725,33.683,24.54908,2269.404,1654.002909,336.574,143.174204,732.677,842.720689,694.062,476.352796,387.165,98.914463,127.817,125.50773,300.16,76.686077
1980-05-23,4113.281734,602.314021,3510.967713,2143.36,547.594186,220.388,93.75019,31.657,23.072476,2284.723,1665.16781,379.376,161.381619,732.204,842.176648,695.172,477.114618,388.514,99.259111,127.503,125.199403,307.517,78.565673
1980-05-24,4214.634917,603.146214,3611.488703,2147.263,548.59134,299.875,127.562927,31.853,23.215326,2298.682,1675.341506,495.268,210.680569,729.748,839.351771,696.984,478.358241,398.361,101.774862,127.084,124.787973,332.586,84.970402
1980-05-25,4282.189319,608.000726,3674.188593,2151.995,549.800291,329.36,140.105462,33.227,24.216735,2306.649,1681.148071,561.789,238.977737,731.215,841.039106,705.558,484.2428,414.188,105.818407,126.035,123.757926,364.339,93.082785
1980-05-26,4305.006516,610.390131,3694.616384,2157.913,551.312245,322.446,137.164337,33.109,24.130733,2314.175,1686.633223,585.68,249.140658,733.731,843.932994,710.463,487.609229,418.24,106.853628,125.04,122.780902,373.599,95.448567
1980-05-27,4304.927219,610.452304,3694.474915,2162.366,552.449915,310.263,131.981847,30.268,22.060136,2315.861,1687.862025,592.13,251.884404,735.838,846.356453,710.256,487.467159,415.731,106.212619,125.248,122.985144,374.456,95.667517
1980-05-28,4291.733399,607.524819,3684.20858,2165.579,553.270785,299.65,127.467215,25.249,18.402153,2314.453,1686.835837,585.669,249.135979,738.687,849.633355,704.567,483.562651,409.552,104.633983,126.243,123.962168,371.175,94.829274
1980-05-29,4273.890324,604.572294,3669.31803,2168.235,553.949351,292.171,124.285745,21.754,15.854903,2308.416,1682.435908,571.076,242.928306,742.374,853.874121,698.687,479.527054,402.025,102.710955,127.346,125.04524,365.106,93.278741
1980-05-30,4254.935553,601.520878,3653.414675,2170.868,554.62204,291.963,124.197265,20.818,15.17272,2296.966,1674.090839,551.745,234.70515,746.274,858.359877,693.869,476.220335,393.92,100.640257,127.606,125.300542,358.639,91.626526
1980-05-31,4233.566857,598.85708,3634.709777,2173.328,555.250531,293.87,125.008478,20.527,14.960632,2284.234,1664.811414,526.877,224.126626,749.812,862.429264,690.437,473.864864,385.816,98.569815,127.292,124.992215,350.523,89.553018
1980-06-01,4210.504165,595.467681,3615.036484,2175.431,555.787814,294.527,125.287957,21.425,15.615118,2270.008,1654.443121,502.138,213.602977,753.173,866.295066,686.098,470.886896,376.934,96.300606,126.873,124.580786,343.285,87.703825
1980-06-02,4190.864521,595.151948,3595.712573,2177.383,556.286518,293.862,125.005075,22.352,16.290741,2255.401,1643.797145,479.294,203.885437,756.601,870.237931,685.565,470.521084,369.218,94.329292,126.924,124.630864,336.148,85.880436
1980-06-03,4174.800811,593.685055,3581.115757,2179.408,556.803873,293.31,124.770261,22.363,16.298758,2242.63,1634.489295,466.296,198.356257,758.8,872.767207,684.402,469.722887,364.583,93.145123,126.243,123.962168,330.686,84.484982
1980-06-04,4169.888178,596.272183,3573.615995,2182.026,557.472731,297.745,126.656852,16.568,12.075206,2242.401,1634.322394,457.144,194.463115,757.638,871.430682,688.771,472.721445,364.389,93.095559,125.824,123.550738,329.177,84.099457
1980-06-05,4198.315425,605.598776,3592.716649,2189.39,559.354115,315.37,134.154298,11.381,8.29478,2250.314,1640.089602,457.891,194.780879,760.242,874.425787,701.011,481.122076,369.407,94.377578,126.767,124.476701,341.468,87.239611
1980-06-06,4225.36072,605.323948,3620.036772,2196.195,561.092683,334.737,142.392768,6.603,4.812445,2264.581,1650.487776,462.977,196.944397,760.924,875.210219,701.283,481.308756,379.637,96.991179,126.297,124.015192,360.513,92.105303
1980-06-07,4247.558011,611.168701,3636.38931,2202.475,562.697123,332.415,141.40502,9.846,7.176031,2275.257,1658.268734,466.425,198.411131,761.737,876.145327,709.799,487.153508,383.495,97.976837,126.297,124.015192,369.139,94.309108
1980-06-08,4261.208461,616.271612,3644.936848,2207.348,563.942096,323.054,137.422972,15.262,11.123358,2281.594,1662.88731,465.303,197.933847,765.234,880.167555,713.334,489.579671,380.986,97.335827,129.023,126.691941,368.414,94.123882
1980-06-09,4252.51335,616.018765,3636.494586,2210.96,564.864905,308.544,131.250607,9.712,7.078368,2284.044,1664.672936,461.812,196.448821,767.892,883.224771,710.944,487.939352,375.968,96.053809,130.436,128.079413,363.625,92.900369
1980-06-10,4258.600004,614.225241,3644.374763,2216.977,566.402152,301.654,128.31969,3.017,2.198871,2290.59,1669.443838,479.208,203.848853,770.827,886.60059,708.481,486.248931,373.076,95.314949,130.331,127.97631,361.063,92.245819
1980-06-11,4340.860508,612.105225,3728.755284,2230.091,569.752569,312.169,132.792634,9.342,6.808702,2308.648,1682.604996,546.331,232.402105,786.601,904.743751,706.591,484.951775,396.041,101.182139,129.493,127.15345,385.419,98.468388
1980-06-12,4378.118726,614.927934,3763.190792,2239.388,572.127804,298.201,126.850829,13.105,9.551278,2321.948,1692.298395,567.144,241.255685,797.816,917.643176,708.077,485.971655,402.797,102.908189,131.329,128.956279,393.588,100.555437
1980-06-13,4391.614958,619.456612,3772.158346,2245.114,573.590705,285.504,121.44969,9.164,6.678971,2333.039,1700.381815,576.119,245.073533,802.002,922.457888,712.95,489.316122,399.71,102.11951,132.535,130.14049,393.004,100.406234
1980-06-14,4389.89621,617.641898,3772.254312,2249.313,574.663482,275.406,117.154132,2.926,2.132548,2339.998,1705.453722,581.415,247.326383,804.355,925.164295,709.034,486.628469,394.303,100.738108,133.424,131.013429,389.933,99.621643
1980-06-15,4374.494876,613.224659,3761.270218,2252.896,575.578882,262.641,111.724067,0.0,0.0,2338.13,1704.092274,578.515,246.09276,805.995,927.050613,701.399,481.38837,387.359,98.964027,134.262,131.836288,382.676,97.767595
1980-06-16,4353.772154,607.38134,3746.390815,2256.115,576.401285,249.894,106.301659,0.0,0.0,2329.751,1697.985432,572.87,243.691451,807.774,929.096808,692.061,474.979458,380.409,97.188413,134.838,132.401882,374.684,95.725767
1980-06-17,4335.498014,609.681043,3725.816971,2259.044,577.149597,246.593,104.897456,0.0,0.0,2320.612,1691.324682,552.803,235.15521,808.018,929.377455,687.839,472.08179,372.882,95.265385,140.131,137.599253,362.634,92.647185
1980-06-18,4316.818613,612.294215,3704.524398,2261.716,577.832251,247.905,105.455564,0.299,0.217919,2314.279,1686.709021,528.053,224.626882,805.102,926.02349,679.949,466.666677,365.549,93.391921,148.307,145.627537,353.319,90.267351
1980-06-19,4296.747502,617.423285,3679.324216,2262.519,578.037404,248.198,105.580203,0.95,0.692386,2307.549,1681.804015,503.298,214.096426,800.171,920.351883,673.025,461.914556,357.827,91.419073,158.37,155.508729,341.872,87.342826
1980-06-20,4270.072349,617.359079,3652.71327,2259.976,577.387708,247.027,105.082074,1.137,0.828676,2300.633,1676.763447,478.548,203.568098,795.05,914.46174,666.034,457.116451,350.3,89.496045,163.191,160.242628,333.193,85.12548
1980-06-21,4244.948451,614.366808,3630.581642,2253.952,575.848673,244.154,103.859938,0.0,0.0,2301.932,1677.710194,454.33,193.266076,790.221,908.907453,659.272,452.475515,342.967,87.622581,164.87,161.891294,326.309,83.366729
1980-06-22,4225.566155,622.091481,3603.474674,2248.041,574.338507,241.24,102.62036,0.952,0.693843,2288.496,1667.917674,433.377,184.352942,788.321,906.722084,662.807,454.901677,335.828,85.798681,170.266,167.189804,317.165,81.030583
1980-06-23,4211.357109,630.06668,3581.290429,2242.838,573.009224,244.617,104.056892,1.712,1.247752,2271.865,1655.796552,416.807,177.304279,787.142,905.366006,663.631,455.46721,329.267,84.12245,177.812,174.599471,314.647,80.387274
1980-06-24,4196.318706,628.215121,3568.103585,2237.757,571.711109,255.569,108.71573,4.359,3.176957,2258.515,1646.066712,416.866,177.329377,782.463,899.984248,657.634,451.351313,322.894,82.494251,180.118,176.863808,307.75,78.625201
1980-06-25,4175.820914,623.054055,3552.766859,2229.986,569.725743,262.775,111.781069,6.57,4.788393,2247.1,1637.747152,416.984,177.379573,776.923,893.612173,650.489,446.447513,314.018,80.226575,179.856,176.606542,303.37,77.506181
1980-06-26,4145.854588,617.813659,3528.04093,2224.528,568.331312,259.589,110.425786,7.816,5.696512,2237.251,1630.568935,403.331,171.571764,771.301,887.145782,643.526,441.668625,308.228,78.747322,179.386,176.145033,295.727,75.553517
1980-06-27,4111.354262,610.802411,3500.551852,2218.2,566.714609,254.744,108.364786,10.162,7.40634,2226.223,1622.53143,384.94,163.748472,765.518,880.49421,634.588,435.534244,302.05,77.168942,178.493,175.268167,290.128,74.123062
1980-06-28,4076.71833,602.908877,3473.809453,2211.608,565.030458,248.994,105.918811,13.153,9.586262,2213.692,1613.398499,366.013,155.697172,760.997,875.294183,624.808,428.821975,296.26,75.68969,177.29,174.086902,286.493,73.194378
1980-06-29,4042.619432,595.153886,3447.465545,2205.502,563.470473,243.234,103.468582,16.061,11.70569,2200.295,1603.634404,348.605,148.292035,756.957,870.6474,615.609,422.508463,291.436,74.457235,175.822,172.645424,280.995,71.789727
1980-06-30,4027.020866,591.636249,3435.384617,2202.636,562.738256,241.272,102.633972,19.046,13.881239,2186.309,1593.44103,349.459,148.655316,751.657,864.551371,612.511,420.382225,305.719,78.106313,174.405,171.254025,279.38,71.37712
1980-07-01,4040.295284,602.80552,3437.489763,2204.363,563.179477,236.999,100.816294,20.606,15.018209,2177.355,1586.915113,347.821,147.958532,748.629,861.068584,627.732,430.828793,339.109,86.636924,175.141,171.976728,297.07,75.896632
1980-07-02,4063.594143,610.762633,3452.83151,2205.644,563.506752,235.608,100.22458,24.339,17.73892,2167.909,1580.030613,368.757,156.864434,748.377,860.778735,637.752,437.705779,362.074,92.504114,176.241,173.056854,317.763,81.183362
1980-07-03,4083.596126,615.130433,3468.465693,2208.033,564.117103,244.388,103.959478,30.912,22.5295,2141.357,1560.678798,394.619,167.865793,752.244,865.226535,645.242,442.846361,382.724,97.779858,175.454,172.284073,337.824,86.308627
1980-07-04,4091.070689,624.748923,3466.321765,2211.713,565.057284,253.391,107.789237,25.474,18.566139,2123.816,1547.894444,397.165,168.948828,757.146,870.864786,660.381,453.23665,389.285,99.456089,174.668,171.512273,343.446,87.744958
1980-07-05,4090.792393,628.001704,3462.790689,2216.411,566.257548,252.543,107.428509,24.785,18.063977,2117.802,1543.511278,389.076,165.507872,761.626,876.017655,666.471,457.416376,388.325,99.210824,173.724,170.585328,339.72,86.793024
1980-07-06,4083.061387,628.566275,3454.495113,2219.547,567.058746,248.6,105.751208,28.519,20.785417,2108.954,1537.062617,376.175,160.019955,764.342,879.141582,669.092,459.215236,383.69,98.026656,172.467,169.351039,339.156,86.648932
1980-07-07,4064.251668,627.654216,3436.597453,2221.975,567.679061,243.744,103.685529,32.253,23.506857,2092.205,1524.855494,362.79,154.32615,764.864,879.741984,669.035,459.176115,378.672,96.744637,171.578,168.4781,336.842,86.057742
1980-07-08,4048.041572,623.704193,3424.337378,2220.508,567.304266,243.041,103.386482,36.672,26.727544,2079.664,1515.715274,360.056,153.163142,763.836,878.559584,665.307,456.617492,375.008,95.808544,170.161,167.086701,327.506,83.672543
1980-07-09,4046.060783,624.795009,3421.265774,2216.816,566.361019,244.526,104.018182,39.2,28.570018,2072.99,1510.851083,361.136,153.62256,762.571,877.104589,669.144,459.250925,372.305,95.117971,168.59,165.544084,335.13,85.620353
1980-07-10,4044.456927,637.733201,3406.723726,2212.118,565.160755,243.254,103.477089,37.462,27.303317,2069.802,1508.527582,354.653,150.864776,757.972,871.814847,688.22,472.34328,367.092,93.786133,168.433,165.389921,335.791,85.789228
1980-07-11,4027.235039,644.639721,3382.595318,2210.459,564.736907,240.282,102.212839,36.302,26.457878,2059.501,1501.019935,343.938,146.306754,752.216,865.19433,699.409,480.022581,361.302,92.30688,167.646,164.61714,330.196,84.359795
